Module	Section	Sample Name	Source
RSeQC	junction_saturation	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R3D3.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R4D3.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R3D3.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R4D3.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R1D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R1D3.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R3D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R4D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32701R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT701R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R3D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WTG0R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R1D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT701R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R1D3.junctionSaturation_plot.r
RSeQC	junction_saturation	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32701R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R4D3.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32701R4D4.junctionSaturation_plot.r
RSeQC	junction_saturation	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/32G0R1D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT7005R1D4.junctionSaturation_plot.r
RSeQC	junction_saturation	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT70R4D3.junctionSaturation_plot.r
RSeQC	junction_saturation	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/WT701R3D4.junctionSaturation_plot.r
RSeQC	junction_saturation	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_saturation/3270R3D3.junctionSaturation_plot.r
RSeQC	infer_experiment	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R1D3.infer_experiment.txt
RSeQC	infer_experiment	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32701R1D4.infer_experiment.txt
RSeQC	infer_experiment	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R3D3.infer_experiment.txt
RSeQC	infer_experiment	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R3D4.infer_experiment.txt
RSeQC	infer_experiment	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R1D4.infer_experiment.txt
RSeQC	infer_experiment	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R1D4.infer_experiment.txt
RSeQC	infer_experiment	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R1D4.infer_experiment.txt
RSeQC	infer_experiment	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R1D3.infer_experiment.txt
RSeQC	infer_experiment	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R1D3.infer_experiment.txt
RSeQC	infer_experiment	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R3D4.infer_experiment.txt
RSeQC	infer_experiment	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R3D4.infer_experiment.txt
RSeQC	infer_experiment	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT701R4D4.infer_experiment.txt
RSeQC	infer_experiment	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R3D3.infer_experiment.txt
RSeQC	infer_experiment	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R3D4.infer_experiment.txt
RSeQC	infer_experiment	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R1D3.infer_experiment.txt
RSeQC	infer_experiment	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R4D4.infer_experiment.txt
RSeQC	infer_experiment	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R3D3.infer_experiment.txt
RSeQC	infer_experiment	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT701R3D4.infer_experiment.txt
RSeQC	infer_experiment	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R1D3.infer_experiment.txt
RSeQC	infer_experiment	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R4D3.infer_experiment.txt
RSeQC	infer_experiment	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32701R3D4.infer_experiment.txt
RSeQC	infer_experiment	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R3D3.infer_experiment.txt
RSeQC	infer_experiment	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R4D4.infer_experiment.txt
RSeQC	infer_experiment	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R4D4.infer_experiment.txt
RSeQC	infer_experiment	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT701R1D4.infer_experiment.txt
RSeQC	infer_experiment	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT7005R4D3.infer_experiment.txt
RSeQC	infer_experiment	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R4D4.infer_experiment.txt
RSeQC	infer_experiment	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32701R4D4.infer_experiment.txt
RSeQC	infer_experiment	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R4D3.infer_experiment.txt
RSeQC	infer_experiment	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R4D4.infer_experiment.txt
RSeQC	infer_experiment	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R1D4.infer_experiment.txt
RSeQC	infer_experiment	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/3270R4D3.infer_experiment.txt
RSeQC	infer_experiment	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/32G0R4D3.infer_experiment.txt
RSeQC	infer_experiment	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R3D4.infer_experiment.txt
RSeQC	infer_experiment	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WTG0R1D4.infer_experiment.txt
RSeQC	infer_experiment	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/infer_experiment/WT70R3D3.infer_experiment.txt
RSeQC	bam_stat	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R3D4.bam_stat.txt
RSeQC	bam_stat	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R4D4.bam_stat.txt
RSeQC	bam_stat	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R3D3.bam_stat.txt
RSeQC	bam_stat	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R4D4.bam_stat.txt
RSeQC	bam_stat	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT701R3D4.bam_stat.txt
RSeQC	bam_stat	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R1D3.bam_stat.txt
RSeQC	bam_stat	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R4D3.bam_stat.txt
RSeQC	bam_stat	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R3D3.bam_stat.txt
RSeQC	bam_stat	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R3D4.bam_stat.txt
RSeQC	bam_stat	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R3D3.bam_stat.txt
RSeQC	bam_stat	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32701R4D4.bam_stat.txt
RSeQC	bam_stat	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R4D3.bam_stat.txt
RSeQC	bam_stat	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R4D4.bam_stat.txt
RSeQC	bam_stat	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R4D4.bam_stat.txt
RSeQC	bam_stat	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R1D3.bam_stat.txt
RSeQC	bam_stat	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R1D4.bam_stat.txt
RSeQC	bam_stat	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R3D4.bam_stat.txt
RSeQC	bam_stat	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R3D3.bam_stat.txt
RSeQC	bam_stat	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R4D4.bam_stat.txt
RSeQC	bam_stat	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT701R4D4.bam_stat.txt
RSeQC	bam_stat	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R1D4.bam_stat.txt
RSeQC	bam_stat	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R4D3.bam_stat.txt
RSeQC	bam_stat	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R4D3.bam_stat.txt
RSeQC	bam_stat	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R1D3.bam_stat.txt
RSeQC	bam_stat	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R4D3.bam_stat.txt
RSeQC	bam_stat	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R3D3.bam_stat.txt
RSeQC	bam_stat	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT70R1D4.bam_stat.txt
RSeQC	bam_stat	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT701R1D4.bam_stat.txt
RSeQC	bam_stat	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32G0R1D4.bam_stat.txt
RSeQC	bam_stat	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R3D4.bam_stat.txt
RSeQC	bam_stat	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32701R1D4.bam_stat.txt
RSeQC	bam_stat	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R3D4.bam_stat.txt
RSeQC	bam_stat	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WTG0R1D3.bam_stat.txt
RSeQC	bam_stat	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/WT7005R1D4.bam_stat.txt
RSeQC	bam_stat	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/3270R1D3.bam_stat.txt
RSeQC	bam_stat	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/bam_stat/32701R3D4.bam_stat.txt
Samtools	stats	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/3270R4D4.markdup.sorted.bam.stats
Samtools	stats	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/3270R4D3.markdup.sorted.bam.stats
Samtools	stats	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT70R4D3.markdup.sorted.bam.stats
Samtools	stats	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT7005R3D4.markdup.sorted.bam.stats
Samtools	stats	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT70R1D3.markdup.sorted.bam.stats
Samtools	stats	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32G0R1D3.markdup.sorted.bam.stats
Samtools	stats	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/3270R1D3.markdup.sorted.bam.stats
Samtools	stats	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32G0R3D4.markdup.sorted.bam.stats
Samtools	stats	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WTG0R4D4.markdup.sorted.bam.stats
Samtools	stats	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32G0R4D3.markdup.sorted.bam.stats
Samtools	stats	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WTG0R1D3.markdup.sorted.bam.stats
Samtools	stats	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT7005R3D3.markdup.sorted.bam.stats
Samtools	stats	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT70R3D3.markdup.sorted.bam.stats
Samtools	stats	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WTG0R1D4.markdup.sorted.bam.stats
Samtools	stats	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WTG0R3D3.markdup.sorted.bam.stats
Samtools	stats	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32G0R4D4.markdup.sorted.bam.stats
Samtools	stats	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT70R1D4.markdup.sorted.bam.stats
Samtools	stats	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32701R1D4.markdup.sorted.bam.stats
Samtools	stats	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32701R4D4.markdup.sorted.bam.stats
Samtools	stats	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT701R4D4.markdup.sorted.bam.stats
Samtools	stats	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32701R3D4.markdup.sorted.bam.stats
Samtools	stats	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/32G0R1D4.markdup.sorted.bam.stats
Samtools	stats	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/samtools/stats/WT70R3D4.markdup.sorted.bam.stats
